stationcode,name,address,latitude,longitude,brand
2105,BP Deniliquin,"137 Hardinge St, Deniliquin NSW 2710",-35.532522,144.95225,BP
2106,BP Moama,"49/51 Meninya St, Moama NSW 2731",-36.111205,144.754666,BP
2107,BP Condobolin,"Cnr. Denison & Molong St, Condobolin NSW 2877",-33.085116,147.15267,BP
2108,BP Mudgee,"77 Church Street, Mudgee NSW 2850",-32.595379,149.587984,BP
2111,Lowes Coleambally,"Calrose Avenue, Coleambally NSW 2707",-34.8025099,145.8920984,Lowes
2112,Lowes Griffith,"30-34 Banna Ave, GRIFFITH NSW 2680",-34.2904282,146.0595497,Lowes
2113,Lowes Mount Thorley,"74 Mount Thorley Road, Mount Thorley NSW 2330",-32.6244308,151.1003177,Lowes
18788,7-Eleven Braddon,"20 MORT ST, BRADDON ACT 2612",-35.2756686,149.1312609,7-Eleven
18789,7-Eleven Casey,"10 Kingsland Parade, Casey ACT 2913",-35.1756,149.096,7-Eleven
18798,Ampol Foodary Braddon,"36 LONSDALE ST, BRADDON ACT 2612",-35.2709345,149.1333793,Ampol Foodary
18799,Ampol Foodary Calwell,"Were St, Calwell ACT 2905",-35.4345,149.112,Ampol Foodary
18800,Ampol Foodary Kippax-Holt,"1 Hardwick Crescent, Holt ACT 2615",-35.2242,149.021,Ampol Foodary
18801,Ampol Hume,"96 Sawmill Cct, Hume ACT 2620",-35.3964,149.158,Ampol
18802,Ampol Foodary Kaleen,"275 MARIBYRNONG AV, KALEEN ACT 2617",-35.2337182,149.1036656,Ampol Foodary
18803,Ampol Foodary Kambah,"3 MARCONI CR, KAMBAH ACT 2902",-35.3788781,149.0575277,Ampol Foodary
18804,Ampol Foodary Canberra Airport (Pialligo),"3 ROGAN ST, CANBERRA AIRPORT ACT 2609",-35.30932344,149.18820916,Ampol Foodary
18805,Ampol Foodary Nicholls,"Curran Drive Cnr O'Hanlon Pl, Nicholls ACT 2913",-35.1891,149.082,Ampol Foodary
18806,Ampol Foodary Weston,"49 BRIERLY ST, WESTON ACT 2611",-35.340197,149.0521124,Ampol Foodary
18807,Ampol Foodary Weston Creek,"1 Kirkpatrick St, Weston ACT 2611",-35.3219,149.057,Ampol Foodary
18790,7-Eleven Fyshwick,"149 Canberra Ave, Fyshwick ACT 2609",-35.3251,149.154,7-Eleven
18808,BP Braddon,"2 LONSDALE ST, BRADDON ACT 2612",-35.2758254,149.1325952,BP
18809,BP Chisholm,"3 Benham St, Chisholm ACT 2905",-35.4129,149.128,BP
18810,BP Kingston,"77 CANBERRA AV, GRIFFITH ACT 2603",-35.3200313,149.1388923,BP
18811,BP Jamison,CNR BowCNR Bowen St and Redfern Sten St and Redfern St Macquarie ACT 2614,-35.252979361,149.073175,BP
18813,BP Watson,"110 FEDERAL HWY, WATSON ACT 2602",-35.2249852,149.1658637,BP
18814,BP Fyshwick,"2 Ipswich Street, Fyshwick ACT 2609",-35.3298,149.163,BP
18816,EG Ampol Belconnen,"4 LUXTON ST, BELCONNEN ACT 2617",-35.2363066,149.059066,EG Ampol
18817,EG Ampol Conder,"Cnr Tharwa Drive & Norman Lindsay Street, Conder ACT 2906",-35.4582,149.092,EG Ampol
18791,7-Eleven Giralang,"Cnr Canopus Cres & Atalumba Cl, Giralang ACT 2617",-35.2136,149.096,7-Eleven
18819,EG Ampol Dickson,"1 Cape Street, Dickson ACT 2602",-35.2511,149.137,EG Ampol
18820,EG Ampol Gungahlin,"18 Gundaroo Dr, Gungahlin ACT 2912",-35.1836217,149.1259169,EG Ampol
18818,EG Ampol Canberra Gateway,"41 Federal Hwy, Lyneham ACT 2602",-35.2301,149.151,EG Ampol
18821,EG Ampol Hume,"94-96 Sheppard St, Hume ACT 2620",-35.3923,149.162,EG Ampol
18822,EG Ampol Canberra Airport,"Corner Majura Rd and Mustang Avenue, Canberra Airport ACT 2609",-35.2946107,149.1897321,EG Ampol
18823,EG Ampol Mawson,"15 Mawson Place, Mawson ACT 2607",-35.3665,149.094,EG Ampol
18824,EG Ampol Tuggeranong,"Cnr Scollay St & Soward Way, Greenway ACT 2900",-35.4188,149.067,EG Ampol
18825,EG Ampol Wanniassa,"Cnr McBryde Cres & Denigan Street, Wanniassa ACT 2903",-35.4043,149.097,EG Ampol
18773,Shell Reddy Express Belconnen,"Lathlain St & Wignall Pl, Belconnen ACT 2617",-35.2417,149.064,Reddy Express
18775,Shell Reddy EXPRESS BELCONNEN TOWN CENTRE,"Cohen St &, Josephson St,, Belconnen ACT 2617",-35.23931,149.06156,Reddy Express
18792,7-Eleven Holt,"88 Hardwick Cres, Holt ACT 2615",-35.2207,149.018,7-Eleven
18774,Shell Reddy Express Braddon,"54 MORT ST, BRADDON ACT 2612",-35.2707685,149.1320559,Reddy Express
18776,Shell Reddy Express Charnwood,"Lhotsky St & Charnwood Pl, Charnwood ACT 2615",-35.2055995,149.0332584,Reddy Express
18777,Shell Reddy Express Curtin,"17 STRANGWAYS ST, CURTIN ACT 2605",-35.3248385,149.0814569,Reddy Express
18778,Shell Reddy Express Deakin,"SHOP 1 25 HOPETOUN CCT, DEAKIN ACT 2600",-35.314421,149.1077774,Reddy Express
18779,Shell Reddy Express Dickson,"30-34 Antill Street, Dickson ACT 2602",-35.2488,149.138,Reddy Express
18780,Shell Reddy Express Fyshwick Capital,"100 NEWCASTLE ST, FYSHWICK ACT 2609",-35.3281779,149.1779312,Reddy Express
18781,Shell Reddy Express Fyshwick Wiluna,"8/12 Wiluna St, Fyshwick Wiluna ACT 2609",-35.3285129,149.1636194,Reddy Express
18782,Shell Reddy EXPRESS MANUKA,"Cnr Canberra Avenue & Flinders Way, Express Manuka ACT 2603",-35.3198,149.134,Reddy Express
18783,Shell Reddy Express Gungahlin,"1 GINN ST, GUNGAHLIN ACT 2912",-35.1836124,149.1263765,Reddy Express
18784,Shell Reddy Express Hawker,"20 Springvale Drive, Hawker ACT 2614",-35.244,149.044,Reddy Express
18793,7-Eleven Mawson,"1 Mawson Pl, Mawson ACT 2607",-35.365,149.094,7-Eleven
18785,Shell Reddy Express Phillip,"172 MELROSE DR, PHILLIP ACT 2606",-35.3499578,149.0848962,Reddy Express
18786,Shell Reddy Express Tuggeranong,"149-165 Soward Way, Anketell St,, Greenway ACT 2900",-35.4184801,149.0691,Reddy Express
18787,Shell Reddy Express Wanniassa,"49 RYLAH CR, WANNIASSA ACT 2903",-35.3903858,149.0851372,Reddy Express
18830,United Amaroo,"Cnr Katherine and Horse Park Dr, Amaroo ACT 2914",-35.1641,149.131,United
18831,United Kambah,"150 O'Halloran Circuit, Kambah ACT 2902",-35.3924,149.069,United
18833,Ampol Mitchell Canberra,"GARAGE 116 LYSAGHT ST, MITCHELL ACT 2911",-35.21502444,149.13990267,Ampol
18827,METRO FYSHWICK WHYALLA,"51 Whyalla St, Fyshwick ACT 2609",-35.3326,149.176,Metro Fuel
18794,7-Eleven Melba,"2 Chinner Cres, Melba ACT 2615",-35.2078,149.048,7-Eleven
18815,Costco Canberra Airport (Members Only),"39-41 Mustang Avenue, Canberra Airport ACT 2609",-35.2966,149.189,Costco
18795,7-Eleven Phillip,"86 PARRAMATTA ST, PHILLIP ACT 2606",-35.3550614,149.0911059,7-Eleven
18796,7-Eleven Spence,"Glassey Pl & Cnr Clarey Cres, Spence ACT 2615",-35.19471,149.0623,7-Eleven
18797,7-Eleven Wanniassa,"76 Gartside St, Wanniassa ACT 2903",-35.4052,149.101,7-Eleven
20000,INFINITY FUELS,"188 HIGH ST, WAUCHOPE NSW 2446",-31.4649618,152.72232803,Infinity
20001,Shell Roadhouse Truck Stop,"890 FREEMANS DR, FREEMANS WATERHOLE NSW 2323",-32.98534327,151.48707493,Shell
20003,Ampol Neath,"133 CESSNOCK RD, NEATH NSW 2326",-32.82700584,151.40700978,Ampol
20004,Brooklyn Central,"81 BROOKLYN RD, BROOKLYN NSW 2083",-33.54791214,151.2081969,Independent
20007,PEARL ENERGY ANNANGROVE,"169 ANNANGROVE RD, ANNANGROVE NSW 2156",-33.67106767,150.9562539,Pearl Energy
20009,Tumut Fuels,"35 WARATAH ST, TUMUT NSW 2720",-35.30122715,148.20624426,Independent
20010,Llangothlin Service Station,"5232 NEW ENGLAND HWY, LLANGOTHLIN NSW 2365",-30.12892399,151.68500183,Independent
20011,AMPOL YETHOLME,"SERVICE STATION 3529 GREAT WESTERN HWY, YETHOLME NSW 2795",-33.4468395,149.82907409,Ampol
20015,BP WERRIS CREEK,"18 SINGLE ST, WERRIS CREEK NSW 2341",-31.34442912,150.64768686,BP
20016,BP KELSO,"63 SYDNEY RD, KELSO NSW 2795",-33.41926082,149.60763975,BP
20017,Evans Petroleum Bombala,"5 Rosemeath Road, Bombala NSW 2632",-36.92677,149.2289,BP
20018,Pitstop Garage Geurie,"61 BUCKENBAH ST, GEURIE NSW 2818",-32.39779059,148.82909787,Independent
20020,Shell Narrabri Truck Stop,"SHELL SERVICE STATION 11553 NEWELL HWY, NARRABRI NSW 2390",-30.34858631,149.75737033,Shell
20021,Speedway Wenty,"55-57 STATION ST, WENTWORTHVILLE NSW 2145",-33.80917401,150.97135009,Speedway
20023,Trangie Inland Petroleum,"76 NARROMINE ST, TRANGIE NSW 2823",-32.03235915,147.98563942,Inland Petroleum
20024,Mullaley Roadhouse,"CARAVAN PARK 11530 BLACK STUMP WAY, MULLALEY NSW 2379",-31.10068896,149.90072319,Independent
20025,Metro Ashmont- Unmanned,"47-49 TOBRUK ST, ASHMONT NSW 2650",-35.12516818,147.32990704,Metro Fuel
20027,Caltex Weston,"109 CESSNOCK RD, WESTON NSW 2326",-32.81422479,151.45610267,Caltex
20028,Pearl Energy Sturt Hwy,"106 EDWARD ST, WAGGA WAGGA NSW 2650",-35.11910718,147.36824106,Pearl Energy
20029,Mobil Griffith,"81 BANNA AV, GRIFFITH NSW 2680",-34.28850588,146.05410892,Mobil
20030,Ampol Breeze South Nowra,"6 TRIM ST, SOUTH NOWRA NSW 2541",-34.91375162,150.58495582,Ampol Breeze
20031,Metro Petroleum Redhead,"100 COLLIER ST, REDHEAD NSW 2290",-33.00877999,151.71026603,Metro Fuel
20032,Metro Charlestown,"132-138 PACIFIC HWY, CHARLESTOWN NSW 2290",-32.96494614,151.69521097,Metro Fuel
20033,MEDCO PETROLEUM ROSELANDS,"218 KING GEORGES RD, ROSELANDS NSW 2196",-33.93304215,151.07349211,Independent
20034,Astron Turvey Park,"31 BOURKE ST, TURVEY PARK NSW 2650",-35.12629088,147.35474761,ASTRON
20036,PKs Olde General Store,"73 ALLANDALE RD, CESSNOCK NSW 2325",-32.82452309,151.3523615,Independent
20037,United Tomingley,"7 MERILBA ST, TOMINGLEY NSW 2869",-32.57139387,148.22160916,United
20041,Tambar Springs General Store,"76 TAMBAR RD, TAMBAR SPRINGS NSW 2381",-31.34602,149.82863,Independent
20042,Caltex Village Grocer Warrawong,"42-46 KING ST, WARRAWONG NSW 2502",-34.48377135,150.88705235,Caltex
20043,Mobil Fuel Bodalla,"122 PRINCES HWY, BODALLA NSW 2545",-36.09384903,150.05233043,Mobil
20044,Mendooran Fuels,"33 BANDULLA ST, MENDOORAN NSW 2842",-31.82209751,149.1195207,Independent
20045,Budget petrol,"275 BAY ST, BRIGHTON-LE-SANDS NSW 2216",-33.95991294,151.15311443,Budget
20046,Ampol Foodary Halfway Creek,"50 KUNGALA RD, HALFWAY CREEK NSW 2460",-29.919141,153.0695303,Ampol Foodary
20047,ARKO ENERGY GOULBURN,"33-35 LAGOON ST, GOULBURN NSW 2580",-34.74827246,149.72620169,Arko Energy
20048,Shell Temora,"145-147 HOSKINS ST, TEMORA NSW 2666",-34.44570952,147.5337162,Shell
20049,Glenreagh General Store,"49 CORAMBA ST, GLENREAGH NSW 2450",-30.05014329,152.97922282,Independent
20050,BP Mayfield,"23 MAITLAND RD, MAYFIELD NSW 2304",-32.90299987,151.74450127,BP
20051,Ampol Guyra,"4352 NEW ENGLAND HWY, GUYRA NSW 2365",-30.20597112,151.67572216,Ampol
20052,Tea Tree Roadhouse,"158 MOUNT DARRAGH RD, SOUTH PAMBULA NSW 2549",-36.94297186,149.84687605,Shell
20053,BP Glen Innes,"205 FERGUSON ST, GLEN INNES NSW 2370",-29.73454316,151.72884458,BP
20054,Speedway Warabrook,"Shop 9/3 Angophora Dr, Warabrook NSW 2304",-32.8867876810315,151.719104606744,Speedway
20055,Long flat store,"5019 OXLEY HWY, LONG FLAT NSW 2446",-31.43648918,152.49256813,Ampol
20057,7-Eleven Nowra,"104 WORRIGEE ST, NOWRA NSW 2541",-34.87736064,150.60432929,7-Eleven
20059,South West Fuel - Boorowa,"84 MARSDEN ST, BOOROWA NSW 2586",-34.44302455,148.7151019,Ampol
20060,Ag Warehouse,"29 TONGS ST, FINLEY NSW 2713",-35.65073038,145.57465538,BP
20062,7-Eleven Lavington,"342 URANA RD, LAVINGTON NSW 2641",-36.04925389,146.93205372,7-Eleven
20063,Active fuel,"SHOP 8 24 LAGONDA DR, INGLEBURN NSW 2565",-34.01029232,150.8762537,Independent
20064,BP Narrabri,"BP SERVICE STATION RES 65 COOMA RD, NARRABRI NSW 2390",-30.33498136,149.76980585,BP
20065,Ampol Warrawong,"27-41 KING ST, WARRAWONG NSW 2502",-34.48302967,150.88765553,Ampol
20067,AMPOL ROUSEHILL,"271 ANNANGROVE ROAD, Rouse Hill NSW 2155",-33.6637337857246,150.919128422746,Ampol
20070,OTR Boolaroo,"106 MUNIBUNG RD, BOOLAROO NSW 2284",-32.94016453,151.6362461,Shell
20071,7-Eleven Robin Hill,"98 CORPORATION AV, ROBIN HILL NSW 2795",-33.4135903,149.54391674,7-Eleven
20072,Spar Express Yamba,"7 WOOLI ST, YAMBA NSW 2464",-29.43679972,153.3581927,Liberty
20074,OTR Hamilton Tudor Street,"56 TUDOR ST, HAMILTON NSW 2303",-32.92428384,151.74994789,Shell
20075,OTR Prestons,"1-5 YATO RD, PRESTONS NSW 2170",-33.93910495,150.86854258,Shell
20078,Metro Weston,"191 CESSNOCK RD, WESTON NSW 2326",-32.81248413,151.44384206,Metro Fuel
20079,Pearl Energy Colyton,"86 GREAT WESTERN HWY, COLYTON NSW 2760",-33.77552168,150.79532537,Pearl Energy
20080,Metro Berkeley,"57 WINNIMA WAY, BERKELEY NSW 2506",-34.47992708,150.8459231,Metro Fuel
20081,SPEEDWAY WOLLONGONG,"505-507 CROWN ST, WEST WOLLONGONG NSW 2500",-34.42564836,150.87258606,Speedway
20082,Bradshaw Mechanical,"23 FITZROY ST, BINALONG NSW 2584",-34.66961538,148.63286873,Independent
20083,Pearl Energy Charmhaven,"211 PACIFIC HWY, CHARMHAVEN NSW 2263",-33.2274276,151.50343696,Pearl Energy
20084,CFS Wee Waa,"45 BOOLCARROL RD, WEE WAA NSW 2388",-30.22412394,149.43249176,BP
20085,Metro Orange- Self-serve,"1686 FOREST RD, ORANGE NSW 2800",-33.30357728,149.10014886,Metro Fuel
20086,Metro Petroleum Scullin,"GARAGE 120 ROSS SMITH CR, SCULLIN ACT 2614",-35.23321031,149.0412276,Metro Fuel
20087,Douglas Park Service Station,"145 CAMDEN RD, DOUGLAS PARK NSW 2569",-34.18239274,150.71142807,Independent
20089,SPEEDWAY PARRAMATTA,"127A ALFRED ST, PARRAMATTA NSW 2150",-33.81786392,151.01754396,Speedway
20090,METRO PETROLEUM PHILLIP,"103 HINDMARSH DR, PHILLIP ACT 2606",-35.34917735,149.08573864,Metro Fuel
20091,BP Moorebank,"226 NEWBRIDGE RD, MOOREBANK NSW 2170",-33.92929926,150.9534637,BP
20092,OTR Broken Hill South,"90 PATTON ST, BROKEN HILL NSW 2880",-31.98097923,141.4590568,Shell
20093,PEARL ENERGY QUEANBEYAN,"46 LOWE ST, QUEANBEYAN NSW 2620",-35.35496878,149.23285395,Pearl Energy
20095,AMPOL PARKLEA,"Shop 3, 1190 Miami Street Glenwood NSW 2768",-33.724091,150.938913,Ampol
20096,Shell Young Metro,"85 MAIN ST, YOUNG NSW 2594",-34.31377837,148.29523185,Metro Fuel
20097,Liberty Bingara Cafe,"56 FINCH ST, BINGARA NSW 2404",-29.86765818,150.56915201,Liberty
20098,Metro Scone(Pegasus pitstop),"18 KELLY ST, SCONE NSW 2337",-32.03944601,150.86527981,Metro Fuel
20099,ARKO ENERGY FORESTVILLE,"656 WARRINGAH RD, FORESTVILLE NSW 2087",-33.75958806,151.21208114,Arko Energy
20100,Enhance Merrylands,"506 MERRYLANDS RD, MERRYLANDS WEST NSW 2160",-33.83268678,150.96969038,Enhance
20102,Enhance Smeaton Grange,"79 HARTLEY RD, SMEATON GRANGE NSW 2567",-34.04200929,150.76134036,Enhance
20103,Pearl Energy Bomaderry,"266 PRINCES HWY, BOMADERRY NSW 2541",-34.83998101,150.59534528,Pearl Energy
20104,Ampol Service Station,"295-301 MURRAY ST, FINLEY NSW 2713",-35.64868572,145.57292912,Ampol
20106,METRO PETROLEUM TARRO,"107 ANDERSON DR, TARRO NSW 2322",-32.80761168,151.65884165,Metro Fuel
20107,BP Shalvey,"481 LUXFORD RD, SHALVEY NSW 2770",-33.72948202,150.80528469,BP
20108,PRIME PETERSHAM,"8 CRYSTAL ST, PETERSHAM NSW 2049",-33.88868361,151.15857265,Prime
20109,Metro South Windsor,"488 GEORGE ST, SOUTH WINDSOR NSW 2756",-33.61706351,150.80833917,Metro Fuel
20110,Ultra Tuross Head,"36 EVANS RD, TUROSS HEAD NSW 2537",-36.05875749,150.13927932,Ultra Petroleum
20111,Cobargo Service Station,"39-41 PRINCES HWY, COBARGO NSW 2550",-36.38690296,149.88960829,United
20114,Metro Petroleum Fingal Bay,"5 BOULDER BAY RD, FINGAL BAY NSW 2315",-32.74911598,152.16940028,Metro Fuel
20115,Metro Aberdeen,"134 MACQUEEN ST, ABERDEEN NSW 2336",-32.16833777,150.89181471,Metro Fuel
20123,Pearl Energy Narooma,"60 PRINCES HWY, NAROOMA NSW 2546",-36.21617948,150.12626096,Pearl Energy
20124,Ambiex Pty Ltd,"5 KING ST, GOOLOOGONG NSW 2805",-33.61447061,148.4350112,Westside
20125,Speedway Auburn Road,"74-78 AUBURN RD, AUBURN NSW 2144",-33.85464928,151.03250756,Speedway
20126,BP Tumbarumba Servo,"21 BRIDGE ST, TUMBARUMBA NSW 2653",-35.77697924,148.0111478,BP
20127,7-Eleven Huntlee,"2 BAKEHOUSE RD, NORTH ROTHBURY NSW 2335",-32.67356973,151.35063087,7-Eleven
20128,Metro Petroleum Wauchope,"210 HIGH ST, WAUCHOPE NSW 2446",-31.46664556,152.71923742,Metro Fuel
20130,BP Wollongbar Village,"246-250 LISMORE RD, WOLLONGBAR NSW 2477",-28.82571711,153.41527344,BP
20131,Speedway Park Road,"360 PARK RD, REGENTS PARK NSW 2143",-33.87940324,151.02490548,Speedway
20133,Metro Condell Park West,"130 EDGAR ST, CONDELL PARK NSW 2200",-33.91622449,151.0137335,Metro Fuel
20134,Ultra Canowindra,"19-23 GASKILL ST, CANOWINDRA NSW 2804",-33.56725471,148.66201342,Ultra Petroleum
20135,Unmanned - Metro Petroleum Bethungra,"VILLAGE STORE 54 BAYLIS ST, BETHUNGRA NSW 2590",-34.76064496,147.8552613,Metro Fuel
20137,Metro Petroleum Bomaderry,"UNIT 3 1 BEINDA ST, BOMADERRY NSW 2541",-34.85768044,150.60523412,Metro Fuel
20139,Ultra Oberon,"84 OBERON ST, OBERON NSW 2787",-33.70496631,149.8604537,Ultra Petroleum
20140,Metro Petroleum Gosford,"57 CENTRAL COAST HWY, WEST GOSFORD NSW 2250",-33.42695,151.32893,Metro Fuel
20141,Shell Nyngan,"57 PANGEE ST, NYNGAN NSW 2825",-31.56148133,147.19257972,Shell
20142,Barriekneal Fuels Pty Ltd,"37 MORILLA ST, LIGHTNING RIDGE NSW 2834",-29.42722406,147.97933018,Independent
20145,Mobil East Wagga Wagga,"26 HOUTMAN ST, EAST WAGGA WAGGA NSW 2650",-35.12421026,147.40175079,Mobil
20146,Mobil Corowa,"475 HONOUR AV, COROWA NSW 2646",-35.97892792,146.4049414,Mobil
20147,Metro Shortland,"278 SANDGATE RD, SHORTLAND NSW 2307",-32.887467,151.69519255,Metro Fuel
20149,7-Eleven Lismore,"135 UNION ST, SOUTH LISMORE NSW 2480",-28.81276875,153.26660926,7-Eleven
20150,JACK & CO NORTHWOOD,"7 NORTHWOOD RD, LONGUEVILLE NSW 2066",-33.82455262,151.17257358,BP
20153,Metro Petroleum Woodburn,"129 RIVER ST, WOODBURN NSW 2472",-29.07203191,153.34100113,Metro Fuel
20154,Shell Wandandian,"2720 PRINCES HWY, WANDANDIAN NSW 2540",-35.09138771,150.50721981,Shell
20155,Mobil Adelong,"96 TUMUT ST, ADELONG NSW 2729",-35.30723446,148.0630099,Mobil
20156,Ampol Brunkerville,"1549 LEGGETTS DR, BRUNKERVILLE NSW 2323",-32.96468598,151.47965497,Ampol
20157,Pearl Energy Taree South,"7087 THE BUCKETTS WAY, TAREE SOUTH NSW 2430",-31.93753576,152.45924495,Independent
20158,Ampol Fyshwick,"289 CANBERRA AV, FYSHWICK ACT 2609",-35.33411917,149.16988389,Ampol
20159,Mobil Gunnedah,"277 CONADILLY ST, GUNNEDAH NSW 2380",-30.97902148,150.25542103,Mobil
20162,Mobil Ballina,"485 RIVER ST, WEST BALLINA NSW 2478",-28.86349956,153.53503433,Mobil
20163,Mobil Gillenbah,"16305 NEWELL HWY, GILLENBAH NSW 2700",-34.76176444,146.53792211,Mobil
20164,"Blue Dolphin Service Station, YAMBA","BLUE DOPLHIN CARAVAN PARK 31-65 YAMBA RD, YAMBA NSW 2464",-29.4328498,153.34081075,Independent
20165,Ampol Wallendbeen,"27 YOUNG ST, WALLENDBEEN NSW 2588",-34.52978757,148.16376594,Ampol
20166,Metro Petroleum Temora,"90 VICTORIA ST, TEMORA NSW 2666",-34.44889368,147.5351845,Metro Fuel
20167,AMPOL TUMBARUMBA SERVO,"76 THE PARADE, TUMBARUMBA NSW 2653",-35.7731138,148.01131676,Ampol
20168,Pearl Energy Albury,842-844 DAVID ST North Albury NSW 2640,-36.06398424,146.92528447,Pearl Energy
20169,Liberty Narrandera,"110 AUDLEY ST, NARRANDERA NSW 2700",-34.7483,146.55068492,Liberty
20170,IGA Blackheath,"211 GREAT WESTERN HWY, BLACKHEATH NSW 2785",-33.63755359,150.28547176,Independent
20171,NANGUS GARAGE,"2165 NANGUS RD, NANGUS NSW 2722",-35.05414664,147.90375341,Independent
20172,Boambee Bay Service Station & General Store,"28 SAWTELL RD, TOORMINA NSW 2452",-30.35215584,153.10029888,Independent
20173,Enhance Dubbo,"26L YARRANDALE RD, DUBBO NSW 2830",-32.21576464,148.63249768,Enhance
20174,ANU Site 1 School of Art,"THEATRE 3 3 REPERTORY LANE, CITY ACT 2601",-35.28156557,149.12250617,Chargefox
20175,Marketplace Gungahlin,"30 HIBBERSON ST, GUNGAHLIN ACT 2912",-35.18547474,149.13352963,Chargefox
20176,Metro Farrer,"SERVICE STATION 53 LAMBRIGG ST, FARRER ACT 2607",-35.37591079,149.10173885,Metro Fuel
20177,Cardiff station,"200 MAIN RD, CARDIFF NSW 2285",-32.94102464,151.66843641,Independent
20178,Starlite Power Petroleum,"105 WYEE RD, WYEE NSW 2259",-33.17521039,151.48073913,Independent
20179,PEARL ENERGY WAUCHOPE,"232 HIGH ST, WAUCHOPE NSW 2446",-31.46863035,152.71623542,Pearl Energy
20180,Liberty Brocklehurst,"4 BURRAWAY RD, BROCKLEHURST NSW 2830",-32.1809327,148.62136981,Liberty
20181,Liberty Narromine,"49 BURRAWAY ST, NARROMINE NSW 2821",-32.23565321,148.24542589,Liberty
20182,BP Kingsford,"368 ANZAC PDE, KINGSFORD NSW 2032",-33.91964,151.22681,BP
20184,Shell Tolland,"229 BOURKE ST, TOLLAND NSW 2650",-35.14286249,147.35141795,Shell
20185,PEARL LITHGOW,"1106 GREAT WESTERN HWY, BOWENFELS NSW 2790",-33.48425726,150.13486967,Pearl Energy
20186,BP West Pymble,"45 YANKO RD, WEST PYMBLE NSW 2073",-33.76207925,151.12852545,BP
20187,Metro Petroleum Kahibah,"93A WALLSEND ST, KAHIBAH NSW 2290",-32.96324988,151.70996498,Metro Fuel
20188,PEARL ENERGY BUNGENDORE,"42 MALBON ST, BUNGENDORE NSW 2621",-35.2561968,149.44263135,Pearl Energy
20189,Metro Tuggerawong,"2 CADONIA RD, TUGGERAWONG NSW 2259",-33.28061888,151.48044243,Metro Fuel
20190,Riverview Servo,"595 OCEAN DR, NORTH HAVEN NSW 2443",-31.64041273,152.8155255,Independent
20192,Shell Blayney,"27 ORANGE RD, BLAYNEY NSW 2799",-33.52707245,149.24458103,Shell
20193,Caltex East Gosford,"42 VICTORIA ST, EAST GOSFORD NSW 2250",-33.43804611,151.35330364,Caltex
20194,BP Woodpark Road,"186 WOODPARK RD, SMITHFIELD NSW 2164",-33.83895384,150.95050097,BP
20195,United New Berrima,"104-106 TAYLOR AV, NEW BERRIMA NSW 2577",-34.50413092,150.33218846,United
20196,Metro Petroleum Tempe,"531 PRINCES HWY, TEMPE NSW 2044",-33.92025849,151.16754184,Metro Fuel
20197,Metro Salamander Bay,"12 RANDALL DR, SALAMANDER BAY NSW 2317",-32.72154795,152.0778028,Metro Fuel
20198,Access Fuels Tea Gardens,"1 MYALL QUAYS BVD, TEA GARDENS NSW 2324",-32.65093581,152.1491805,Caltex
20199,Caltex Milton & Acai Bowl,"90 PRINCES HWY, MILTON NSW 2538",-35.3170868,150.43711233,Caltex
20200,Metro Mount Pritchard,"472 CABRAMATTA RD WEST, MOUNT PRITCHARD NSW 2170",-33.89703759,150.91235079,Metro Fuel
20201,BP Willoughby,"316 PENSHURST ST, NORTH WILLOUGHBY NSW 2068",-33.79381471,151.19589442,BP
20202,BP Batemans Bay,"85-87 PRINCES HWY, BATEMANS BAY NSW 2536",-35.719405,150.17627637,BP
20204,Enhance Gunnedah,"8 LAW CL, GUNNEDAH NSW 2380",-30.96410881,150.23373264,Enhance
20205,Enhance Wyalong,"20-22 NEELD ST, WYALONG NSW 2671",-33.9267945,147.24830887,Enhance
20206,Metro Petroleum CESSNOCK,"105 WOLLOMBI RD, CESSNOCK NSW 2325",-32.83935523,151.34301087,Metro Fuel
20207,Astron Yagoona,"45 ROOKWOOD RD, YAGOONA NSW 2199",-33.90187688,151.03717836,ASTRON
20208,Budget Auburn,"98 PARK RD, AUBURN NSW 2144",-33.85714105,151.02892057,Budget
20210,Fuel Plus Condobolin,"20 LACHLAN ST, CONDOBOLIN NSW 2877",-33.08987003,147.15066213,Independent
20211,Caltex Heddon Greta,195 Main Rd Heddon Greta NSW 2321,-32.807536,151.5021,Caltex
20213,Ultra Gilgandra,"178 WARREN RD, GILGANDRA NSW 2827",-31.71010324,148.65404619,Ultra Petroleum
20214,Mobil Tenterfield,"159 ROUSE ST, TENTERFIELD NSW 2372",-29.05687793,152.01879854,Mobil
20215,United Casula,"461 HUME HWY, CASULA NSW 2170",-33.94089205,150.9118375,United
20216,Shell Berry,"88 QUEEN ST, BERRY NSW 2535",-34.77568806,150.69618266,Shell
20217,Mobil Queanbeyan,"6 STEPHENS RD, CRESTWOOD NSW 2620",-35.34656952,149.20871188,Mobil
20218,Metro Barista Bar Croydon Park,"236-240 GEORGES RIVER RD, CROYDON PARK NSW 2133",-33.89641155,151.1052879,Metro Fuel
20220,LOCAL SERVO TABULAM,"8597-8601 BRUXNER HWY, TABULAM NSW 2469",-28.8878779,152.56924299,Independent
20224,Mobil Glen Innes,144 Meade St Glenn Innes NSW 2370,-29.7367644,151.737998,Mobil
20227,ACCESS FUELS RUTHERFORD,"174 NEW ENGLAND HWY, RUTHERFORD NSW 2320",-32.71873659,151.5356499,Independent
